name_a,name_b,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33
Denver Center for the Performing Arts,Overton High School for the Creative and Performing Arts,0,85.5,68.81720430107528,76.66666666666667,68.65671641791045,60.215053763440864,85.5,68.81720430107528,0.4086021505376344,0.2,0.9444444444444444,0.0,0.0,0.0,0.0,22.04404073263041,4.377117504016694,39.34253110158659,2.461154431329333,0.0,0.0,,,,,,,,,,,,,,
Boston University Center for Italian and European Studies,GCM European Center for Security Studies,0,76.56716417910447,59.79381443298969,80.59701492537313,59.64912280701755,49.48453608247423,76.56716417910447,59.79381443298969,0.3505154639175257,0.1428571428571428,0.75,0.0,0.0,0.0,0.0,23.28426060993076,4.766409752879258,39.42942793571866,3.0333827573156,1.0,0.0,,,,,,,,,,,,,,
"International Theological Seminary,  Evangelical Christian U.",Union Theological Seminary,0,85.5,51.16279069767442,59.45945945945946,92.3076923076923,57.47126436781609,85.5,51.16279069767442,0.8045977011494253,0.3333333333333333,0.8421052631578947,0.0,1.0,0.0,0.0,14.419087636321372,6.819464539385899,33.31769325068879,5.402398519599254,1.0,0.0,,,,,,,,,,,,,,
Cass Techical High School,cass tech high,1,63.33333333333333,56.41025641025641,56.41025641025641,66.66666666666667,56.41025641025641,63.33333333333333,56.41025641025641,0.5641025641025641,0.1428571428571428,0.8181818181818182,0.0,0.0,0.0,0.0,12.022225955346286,3.12331987428055,17.241255413188036,2.461154431329333,0.0,0.0,,,,,,,,,,,,,,
Royal College Port-Louis (Mauritius) Grammar School,Clee Grammar School,0,85.5,54.28571428571429,84.84848484848484,88.23529411764706,54.28571428571429,85.5,54.28571428571429,0.9142857142857144,0.3333333333333333,0.5789473684210527,0.0,0.0,0.0,0.0,9.81961547144792,2.461154431329333,43.969718614641366,3.106909249586678,1.0,0.0,,,,,,,,,,,,,,
Boston Universtiy,Boxton University,1,88.23529411764706,88.23529411764706,88.23529411764706,88.23529411764706,88.23529411764706,88.23529411764706,88.23529411764706,0.0,0.0,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,27.68839978681581,3.0333827573156,1.0,0.0,,,,,,,,,,,,,,
DAV Public School,Veda Vyasa DAV Public School,1,90.0,75.55555555555556,100.0,100.0,75.55555555555556,90.0,75.55555555555556,0.4888888888888889,0.25,0.8666666666666667,0.0,0.0,0.0,0.0,16.440034011098668,2.461154431329333,18.6087423783478,9.3043711891739,1.0,0.0,,,,,,,,,,,,,,
Bergen County Technical High School,Bergen County Technical Schools Paramus Campus,0,75.34482758620689,76.54320987654322,79.3103448275862,92.3076923076923,74.07407407407408,75.34482758620689,76.54320987654322,0.2716049382716049,0.0909090909090909,0.8888888888888888,1.0,0.0,0.0,0.0,18.79763347656948,4.861719932683583,27.27501160506021,2.461154431329333,0.0,1.0,,,,,,,,,,,,,,
Boston Universtiy,Boston University - Padua,1,76.19047619047619,76.19047619047619,76.19047619047619,94.11764705882352,76.19047619047619,76.19047619047619,76.19047619047619,0.3809523809523809,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,7.432569012272308,7.432569012272308,20.255830774543508,3.0333827573156,1.0,0.0,,,,,,,,,,,,,,
City International School,DAMA International,0,79.6774193548387,65.11627906976744,83.87096774193549,77.77777777777779,65.11627906976744,79.6774193548387,65.11627906976744,0.3255813953488372,0.2,0.6,0.0,0.0,0.0,0.0,5.402398519599254,5.402398519599254,17.36859483556464,2.461154431329333,1.0,0.0,,,,,,,,,,,,,,
Danville High,Duncaville High School,0,85.5,68.57142857142857,68.57142857142857,84.61538461538461,68.57142857142857,85.5,68.57142857142857,0.5142857142857142,0.2,0.7142857142857143,0.0,0.0,0.0,0.0,3.12331987428055,3.12331987428055,21.06989680967713,2.461154431329333,0.0,0.0,,,,,,,,,,,,,,
National University of Natural Medicine,in National University of Water and Environmental Engineering,0,85.5,58.00000000000001,72.1311475409836,76.71232876712328,64.0,85.5,58.00000000000001,0.44,0.2307692307692307,0.8421052631578947,1.0,0.0,0.0,0.0,11.290400383175236,2.690316054969106,45.24149088472454,3.94073435650522,1.0,0.0,,,,,,,,,,,,,,
Florida International University,DAMA International,0,85.5,56.00000000000001,83.87096774193549,77.77777777777779,56.00000000000001,85.5,56.00000000000001,0.56,0.2,0.625,0.0,0.0,0.0,0.0,5.402398519599254,5.402398519599254,18.808911791607184,3.0333827573156,1.0,0.0,,,,,,,,,,,,,,
"California State University, C",California State Chico,1,80.0,61.53846153846154,84.21052631578948,87.17948717948718,69.23076923076923,80.0,61.53846153846154,0.3076923076923077,0.1428571428571428,0.7058823529411765,1.0,0.0,0.0,0.0,10.833676549713225,4.664799576468475,17.79197753395334,3.0333827573156,1.0,0.0,,,,,,,,,,,,,,
Sangamon State University,Armstrong State University,0,78.43137254901961,78.43137254901961,78.43137254901961,86.36363636363636,78.43137254901961,78.43137254901961,78.43137254901961,0.0392156862745098,0.0,1.0,1.0,0.0,0.0,0.0,7.698182333784075,3.0333827573156,18.203277270239635,8.898906081065736,1.0,0.0,,,,,,,,,,,,,,
"University of California, Berkeley - Robinson Life Sciences, Business, and Entrepreneurship Program",University of Wyoming College of Engineering and Physical Sciences,0,85.5,49.696969696969695,50.617283950617285,56.00000000000001,44.84848484848485,85.5,49.696969696969695,0.4,0.14285714285714285,0.8,1.0,0.0,0.0,0.0,15.932752045029275,2.881040507092859,76.67391518038502,3.422601499192566,1.0,0.0,,,,,,,,,,,,,,
"University of California, Berkeley - Robinson Life Sciences, Business, and Entrepreneurship Program",University of Georgia - Franklin College of Arts and Sciences,0,85.5,53.75,54.77707006369427,60.0,47.5,85.5,53.75,0.475,0.09090909090909091,0.7916666666666666,1.0,0.0,0.0,0.0,15.932752045029275,2.881040507092859,74.43886936470683,3.422601499192566,1.0,0.0,,,,,,,,,,,,,,
"University of North Alabama, Anderson College of Nursing and Health Professions",University of Wyoming College of Engineering and Physical Sciences,0,60.689655172413794,55.172413793103445,57.55395683453237,61.06870229007634,60.689655172413794,60.689655172413794,55.172413793103445,0.1793103448275862,0.1,0.8695652173913043,1.0,0.0,0.0,0.0,13.324964512980833,2.881040507092859,73.03779293364967,5.420858989928908,1.0,0.0,,,,,,,,,,,,,,
"University of North Alabama, Anderson College of Nursing and Health Professions",University of Georgia - Franklin College of Arts and Sciences,0,60.0,62.857142857142854,61.19402985074627,63.934426229508205,60.0,60.0,62.857142857142854,0.2571428571428571,0.047619047619047616,0.7083333333333334,1.0,0.0,0.0,0.0,13.324964512980833,2.881040507092859,70.80274711797146,5.7489814384446705,1.0,0.0,,,,,,,,,,,,,,
Baylor University - Hankamer School of Business,Butler University - Lacy School of Business,0,82.22222222222221,75.55555555555556,83.78378378378378,82.35294117647058,82.22222222222221,82.22222222222221,75.55555555555556,0.08888888888888889,0.0,0.9,1.0,0.0,0.0,0.0,13.586888262473483,2.621457897436518,43.14253263790299,9.04093254086531,1.0,0.0,,,,,,,,,,,,,,
S.I. Newhouse School of Public Communications at Syracuse University,School of Architecture at Syracuse University,1,85.5,67.25663716814158,83.11688311688312,69.04761904761905,65.48672566371681,85.5,67.25663716814158,0.40707964601769914,0.2,0.7619047619047619,1.0,0.0,0.0,0.0,22.341635737154604,2.621457897436518,42.42101794615792,4.33916789777791,0.0,0.0,,,,,,,,,,,,,,
Stony Brook University Health Sciences Center School of Medicine,Southern Illinois University School of Medicine,0,72.49999999999999,63.06306306306306,76.3157894736842,69.04761904761905,63.06306306306306,72.49999999999999,63.06306306306306,0.3063063063063063,0.2,0.85,1.0,0.0,0.0,0.0,15.201298835576962,2.621457897436518,48.90375044607725,4.834366238359237,1.0,0.0,,,,,,,,,,,,,,
University of Texas at Brownsville and Texas Southmost College,University of Texas at Rio Grande Valley,0,85.5,58.82352941176471,70.96774193548387,75.67567567567568,64.70588235294117,85.5,58.82352941176471,0.43137254901960786,0.125,0.7727272727272727,1.0,0.0,0.0,0.0,17.304512108051075,2.881040507092859,52.69098432632811,3.422601499192566,1.0,0.0,,,,,,,,,,,,,,
University of South Carolina - The Moore School of Business,University of South Carolina Upstate,0,85.5,61.05263157894737,87.5,89.23076923076923,65.26315789473685,85.5,61.05263157894737,0.4842105263157895,0.3333333333333333,0.8,1.0,0.0,0.0,0.0,18.905468706582184,2.881040507092859,31.88092875167725,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
The University of Tennessee at Chattanooga,The University of Texas at El Paso,0,71.05263157894737,71.05263157894737,74.07407407407408,76.92307692307692,71.05263157894737,71.05263157894737,71.05263157894737,0.21052631578947367,0.07692307692307693,0.7368421052631579,1.0,0.0,0.0,0.0,15.795293453129037,2.881040507092859,39.54670643567957,5.9914362057947725,1.0,0.0,,,,,,,,,,,,,,
University of North Texas G. Brint Ryan College of Business,University of Colorado Boulder - Leeds School of Business,0,62.241379310344826,65.51724137931035,63.63636363636363,59.64912280701755,62.06896551724138,62.241379310344826,65.51724137931035,0.034482758620689655,0.05263157894736842,0.7727272727272727,1.0,0.0,0.0,0.0,10.965430365036966,2.881040507092859,74.1161622976704,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
University of South Carolina - The Moore School of Business,Utah State University - Jon M. Huntsman School of Business,0,70.0,71.7948717948718,73.6842105263158,60.3448275862069,61.53846153846154,70.0,71.7948717948718,0.017094017094017096,0.0,0.9047619047619048,1.0,0.0,0.0,0.0,13.586888262473483,2.621457897436518,67.5142484868578,4.482217550872734,1.0,0.0,,,,,,,,,,,,,,
Utah State University - Jon M. Huntsman School of Business,University of Colorado Boulder - Leeds School of Business,0,69.29411764705881,62.60869565217391,72.94117647058823,67.3076923076923,60.86956521739131,69.29411764705881,62.60869565217391,0.017391304347826087,0.05263157894736842,0.8181818181818182,1.0,0.0,0.0,0.0,13.586888262473483,2.621457897436518,66.94570554379168,4.572740218284158,1.0,0.0,,,,,,,,,,,,,,
City Colleges of Chicago-Harry S Truman College,City Colleges of Chicago-Olive-Harvey College,0,80.43478260869566,80.43478260869566,80.43478260869566,78.94736842105263,80.43478260869566,80.43478260869566,80.43478260869566,0.043478260869565216,0.16666666666666666,0.7894736842105263,0.0,1.0,0.0,0.0,26.59183841008174,2.881040507092859,43.71822113226009,4.33916789777791,1.0,0.0,,,,,,,,,,,,,,
University of South Carolina - The Moore School of Business,University of Oregon Lundquist College of Business,0,64.22018348623853,64.22018348623853,63.768115942028984,59.74025974025974,64.22018348623853,64.22018348623853,64.22018348623853,0.1651376146788991,0.17647058823529413,0.6818181818181818,1.0,0.0,0.0,0.0,10.965430365036966,2.881040507092859,52.56838272609835,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
University of South Carolina - The Moore School of Business,University of Science and Technology of China,0,59.61538461538461,55.769230769230774,55.10204081632653,60.273972602739725,59.61538461538461,59.61538461538461,55.769230769230774,0.2692307692307692,0.17647058823529413,0.7619047619047619,1.0,0.0,0.0,0.0,5.890532937750386,2.881040507092859,56.19599603005092,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
Colorado State University-Global Campus,Colorado State University Global,1,87.32394366197182,70.4225352112676,76.05633802816902,96.875,87.32394366197182,87.32394366197182,70.4225352112676,0.19718309859154928,0.0,0.85,1.0,0.0,0.0,0.0,21.55727684208248,3.009492430657527,6.098700459146298,6.098700459146298,1.0,0.0,,,,,,,,,,,,,,
"University of Phoenix, Santa Barbara City College",University of Phoenix   BSN,1,85.5,62.16216216216216,68.42105263157895,90.19607843137256,63.1578947368421,85.5,62.16216216216216,0.5789473684210527,0.2727272727272727,0.7619047619047619,1.0,0.0,0.0,0.0,12.865199358094422,2.881040507092859,35.66589869686524,3.422601499192566,0.0,0.0,,,,,,,,,,,,,,
"University of California, Riverside - A. Gary Anderson Graduate School of Management","University of California, Berkeley - Walter A. Haas School of Business",0,67.59615384615385,63.63636363636363,71.15384615384616,65.71428571428571,67.53246753246754,67.59615384615385,63.63636363636363,0.18181818181818182,0.043478260869565216,0.76,1.0,0.0,0.0,0.0,19.967156430085893,2.621457897436518,71.67217799195058,5.074897427286579,1.0,0.0,,,,,,,,,,,,,,
"University of California, Berkeley - Robinson Life Sciences, Business, and Entrepreneurship Program",USC Alfred E. Mann School of Pharmacy and Pharmaceutical Sciences,0,85.5,43.90243902439024,43.90243902439025,37.096774193548384,30.487804878048784,85.5,43.90243902439024,0.4146341463414634,0.09090909090909091,0.72,0.0,1.0,0.0,0.0,12.923259614371748,2.881040507092859,106.05744601711046,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
HSB Hochschule Bremen – City University of Applied Sciences,Hochschule Mainz - University of Applied Sciences,0,86.55555555555556,75.92592592592592,91.11111111111111,77.64705882352942,81.4814814814815,88.80434782608695,79.62962962962963,0.18518518518518517,0.125,0.8260869565217391,1.0,0.0,0.0,0.0,27.156544952587183,2.881040507092859,38.67056512627175,5.812884252271606,1.0,0.0,,,,,,,,,,,,,,
Samara State Academy of Social Sciences and Humanities ( former Samara State Pedagogical University),Smt.Parvatibai Chowgule Cultural Foundations College of Arts & Science Fatorda,0,37.35955056179775,39.32584269662921,38.78787878787879,44.628099173553714,34.8314606741573,37.35955056179775,39.32584269662921,0.24719101123595505,0.16666666666666666,0.7307692307692307,0.0,0.0,0.0,0.0,2.881040507092859,2.881040507092859,146.85404809593436,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
Conway Springs High School,Compass Career College,0,33.333333333333336,33.333333333333336,33.33333333333333,35.0,33.333333333333336,33.333333333333336,33.333333333333336,0.16666666666666666,0.14285714285714285,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,44.08625801155875,2.621457897436518,0.0,0.0,,,,,,,,,,,,,,
The Malbank School and Sixth Form College,Tufts University Jonathan M. Fischer College of Civic Life and The Institute For Nonprofit Practice,0,85.5,40.0,53.57142857142857,43.90243902439024,35.71428571428571,85.5,40.0,0.8285714285714286,0.36363636363636365,0.64,0.0,0.0,0.0,0.0,11.91664912610318,3.422601499192566,121.22066458613087,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
The Bio-Medical College,Tufts University Jonathan M. Fischer College of Civic Life and The Institute For Nonprofit Practice,0,85.5,24.590163934426236,64.70588235294117,56.52173913043479,24.590163934426236,85.5,24.590163934426236,1.2459016393442623,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,7.904819050065301,3.422601499192566,109.02979452830772,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
Instituto Médio de Saúde Kuito-Bié,"Ecole Nationale d’Economie Appliquée et de Management (ENEAM) du Bénin (Ex-INE),",0,85.5,28.07017543859649,28.070175438596493,35.29411764705882,28.07017543859649,85.5,31.57894736842105,0.8070175438596491,0.375,0.5,1.0,0.0,0.0,0.0,4.393074040189173,4.393074040189173,160.2677977051541,5.31114732610609,1.0,0.0,,,,,,,,,,,,,,
Ashford University: MASE Program,"AUS, MBA Program",0,85.5,50.0,60.869565217391305,75.86206896551724,54.16666666666667,85.5,50.0,0.6666666666666666,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,5.516575870484223,5.516575870484223,45.603610253469895,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
Instituto Médio de Saúde Kuito-Bié,Instituto Idéia Fértil,0,85.5,32.14285714285714,58.064516129032256,68.42105263157895,57.14285714285714,85.5,32.14285714285714,0.42857142857142855,0.25,0.5263157894736842,0.0,0.0,0.0,0.0,5.9884636992711675,5.9884636992711675,78.21411665328623,4.393074040189173,1.0,0.0,,,,,,,,,,,,,,
St. Vincent Health Center School of Medical Technology,Center for Learning Hypnosis,0,85.5,39.02439024390244,39.02439024390244,42.85714285714286,34.14634146341463,85.5,39.02439024390244,0.6341463414634146,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,4.834366238359237,4.834366238359237,57.11593838917113,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
The Malbank School and Sixth Form College,"Georgetown University, The Graduate School of Arts and Sciences",0,85.5,48.07692307692307,50.90909090909091,54.32098765432099,42.307692307692314,85.5,48.07692307692307,0.4230769230769231,0.125,0.625,0.0,0.0,0.0,0.0,11.115505524347133,2.621457897436518,65.3263776535801,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
The Bio-Medical College,"Georgetown University, The Graduate School of Arts and Sciences",0,85.5,30.23255813953488,30.232558139534888,39.13043478260869,25.581395348837212,85.5,30.23255813953488,0.9302325581395349,0.5,0.4782608695652174,0.0,0.0,0.0,0.0,4.482217550872734,4.482217550872734,58.37842339062998,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
U.S. Cyberspace Command,US Marine Corps Command and Staff College (non,0,85.5,46.37681159420289,49.27536231884058,60.86956521739131,40.57971014492754,85.5,46.37681159420289,0.6666666666666666,0.45454545454545453,0.5714285714285714,0.0,0.0,0.0,0.0,7.928455212060028,7.928455212060028,68.14327319782858,3.422601499192566,1.0,0.0,,,,,,,,,,,,,,
"The M. S. Universaty of Baroda, India","The Pennsylvania State University, The Capital College Harrisburg",0,85.5,45.09803921568627,46.93877551020408,50.0,43.13725490196079,85.5,45.09803921568627,0.5490196078431373,0.06666666666666667,0.6521739130434783,0.0,1.0,0.0,0.0,4.482217550872734,4.482217550872734,76.37315282637026,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
"The Pennsylvania State University, The Capital College Harrisburg",Solid State Loran School,0,85.5,29.21348314606742,34.48275862068965,45.833333333333336,31.46067415730337,85.5,29.21348314606742,0.9213483146067416,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,4.572740218284158,4.572740218284158,62.676141236535365,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
Nestle Purina Gateway Leadership Program,"AUS, MBA Program",0,85.5,32.14285714285714,60.869565217391305,66.66666666666667,32.14285714285714,85.5,32.14285714285714,0.8571428571428571,0.25,0.45,0.0,0.0,0.0,0.0,5.516575870484223,5.516575870484223,58.30605754864905,5.7884902990068134,1.0,0.0,,,,,,,,,,,,,,
Mortgage Planning Institute,"Institute of Bussness and Technology, Nakhodka, Russian Federation",0,85.5,36.55913978494624,50.0,50.0,23.655913978494624,85.5,36.55913978494624,0.8387096774193549,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,4.134301304511306,4.134301304511306,72.46327070483332,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
University of Central Florida -MSA,University of Central Floriday,1,90.625,90.625,90.625,98.30508474576271,90.625,90.625,90.625,0.125,0.1111111111111111,0.8888888888888888,1.0,0.0,0.0,0.0,11.643610743963592,2.881040507092859,31.422881913416965,6.500031621722734,1.0,0.0,,,,,,,,,,,,,,
University of S. Alabama,BS - University of South Alabama,1,88.66666666666666,82.14285714285714,93.33333333333333,83.33333333333334,82.14285714285714,88.66666666666666,82.14285714285714,0.2857142857142857,0.2,0.8421052631578947,1.0,0.0,0.0,0.0,13.705229264453756,2.881040507092859,17.898294984219497,4.33916789777791,1.0,0.0,,,,,,,,,,,,,,
"Handelsschule, Bern, Switzerland","Handelsschule, Bremen",0,85.5,67.9245283018868,80.0,90.0,71.69811320754718,85.5,67.9245283018868,0.41509433962264153,0.2,0.7222222222222222,0.0,1.0,0.0,0.0,10.34196225033051,10.34196225033051,27.86770190482955,7.981471159759024,1.0,0.0,,,,,,,,,,,,,,
Sabre Learning Center,United Ministries Learning Center,0,85.5,66.66666666666667,83.33333333333333,87.8048780487805,66.66666666666667,85.5,66.66666666666667,0.4444444444444444,0.14285714285714285,0.7333333333333333,0.0,0.0,0.0,0.0,11.103364721492598,4.834366238359237,27.431652568486747,6.324540268445704,1.0,0.0,,,,,,,,,,,,,,
Virginia Beach Adult Learning Center,UAA Adult Learning Center,0,86.7391304347826,72.1311475409836,91.30434782608695,93.61702127659575,72.1311475409836,86.7391304347826,72.1311475409836,0.36065573770491804,0.1111111111111111,0.8,0.0,0.0,0.0,0.0,17.86234236413045,4.834366238359237,26.065486451311674,7.009757740155307,1.0,0.0,,,,,,,,,,,,,,
Kaplan Universities,Kapalan University,1,86.48648648648648,86.48648648648648,86.48648648648648,94.11764705882352,86.48648648648648,86.48648648648648,86.48648648648648,0.05405405405405406,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,33.3523392343282,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
Geo. Washington University,Geoge Washington University Law School,1,84.89361702127658,78.125,89.36170212765957,92.3076923076923,78.125,84.89361702127658,78.125,0.375,0.25,0.8333333333333334,1.0,0.0,0.0,0.0,9.62021595303496,3.009492430657527,31.716436909875146,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
The University of Tennesee at Chattanooga,Univerity of TN at Chattanooga,1,81.69014084507043,81.69014084507043,81.69014084507043,76.66666666666666,81.69014084507043,81.69014084507043,81.69014084507043,0.30985915492957744,0.09090909090909091,0.9375,1.0,0.0,0.0,0.0,17.64802955013255,2.881040507092859,35.224443888081666,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
Unisveristy of Mary,University of Queen Mary London,0,85.5,68.0,68.0,78.78787878787878,68.0,85.5,68.0,0.48,0.25,0.8235294117647058,1.0,0.0,0.0,0.0,9.930733501339317,2.881040507092859,32.10074900702868,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
Hammond Adult Education,Clintondale Adult Education Vocational Center,0,85.5,55.88235294117647,78.94736842105263,82.6086956521739,55.88235294117647,85.5,55.88235294117647,0.6470588235294118,0.25,0.7333333333333333,0.0,0.0,0.0,0.0,11.956468765414908,5.197491122777059,32.890661662789164,4.834366238359237,1.0,0.0,,,,,,,,,,,,,,
Oakalnd community college,Kentucky technical and community college,0,85.5,67.6923076923077,80.95238095238095,91.30434782608697,70.76923076923076,85.5,67.6923076923077,0.46153846153846156,0.25,0.9375,0.0,0.0,0.0,0.0,8.516224752781282,3.422601499192566,30.48680019750332,4.011830076037881,1.0,0.0,,,,,,,,,,,,,,
"University of Puerto Rico, Engineering School, Mayaguez Campus",Eastern University of Puerto Rico,0,85.5,65.26315789473685,75.47169811320755,86.20689655172413,52.63157894736843,85.5,65.26315789473685,0.6105263157894737,0.23076923076923078,0.7142857142857143,1.0,0.0,0.0,0.0,20.990382927821177,2.881040507092859,31.57414028714712,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
Sewanee Military Academy,Saint John's Northwestern Military Academy,0,85.5,60.60606060606061,80.0,86.36363636363636,66.66666666666667,85.5,60.60606060606061,0.5454545454545454,0.25,0.7777777777777778,0.0,0.0,0.0,0.0,11.59574841963652,4.399263829219342,36.29485076588814,4.33916789777791,1.0,0.0,,,,,,,,,,,,,,
Stanford Univeristy Medical Center,Leiden University Medical Center,0,78.78787878787878,72.72727272727273,78.78787878787878,88.13559322033898,78.78787878787878,78.78787878787878,72.72727272727273,0.06060606060606061,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,10.567511115627763,4.834366238359237,28.512750875354335,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
University of Prescott,University of Toronto - University College,0,85.5,56.25,74.28571428571428,80.95238095238095,56.25,85.5,56.25,0.625,0.3333333333333333,0.7647058823529411,1.0,0.0,0.0,0.0,5.890532937750386,2.881040507092859,22.641669316230598,3.422601499192566,1.0,0.0,,,,,,,,,,,,,,
University of Prescott,University of Houston Pharmacy School,0,85.5,61.01694915254237,74.28571428571428,78.94736842105263,61.01694915254237,85.5,61.01694915254237,0.5084745762711864,0.25,0.7777777777777778,1.0,0.0,0.0,0.0,5.890532937750386,2.881040507092859,27.832607129612498,2.621457897436518,1.0,0.0,,,,,,,,,,,,,,
University of Pennsylvania CPE,"Millersville University, Pennsylvania",0,68.65671641791045,71.64179104477613,71.64179104477611,85.18518518518519,68.65671641791045,68.65671641791045,71.64179104477613,0.208955223880597,0.14285714285714285,0.7222222222222222,1.0,0.0,0.0,0.0,10.50364253751067,3.009492430657527,24.464386986130275,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
College of Saint Joseph's,Calument College of St. Joseph,0,72.72727272727273,72.72727272727273,72.72727272727272,86.95652173913044,72.72727272727273,72.72727272727273,72.72727272727273,0.18181818181818182,0.1111111111111111,0.7368421052631579,0.0,1.0,0.0,0.0,13.530381005060406,2.881040507092859,28.696561629711347,4.33916789777791,1.0,0.0,,,,,,,,,,,,,,
Sabre Learning Center,Wave Learning,0,85.5,64.70588235294117,76.19047619047619,84.61538461538461,64.70588235294117,85.5,64.70588235294117,0.47058823529411764,0.2,0.5714285714285714,0.0,0.0,0.0,0.0,6.268998483133361,6.268998483133361,27.38529674365836,4.834366238359237,1.0,0.0,,,,,,,,,,,,,,
St. Xavier's Chicago,"St. Xavier's Campus,  Kathmandu",0,85.5,64.0,75.0,85.71428571428572,62.745098039215684,85.5,64.0,0.43137254901960786,0.14285714285714285,0.5909090909090909,1.0,0.0,0.0,0.0,17.69145899629131,4.33916789777791,22.59010539934886,6.098700459146298,1.0,0.0,,,,,,,,,,,,,,
George Westinghouse College Preparatory High School,The Chinquapin College Preparatory,0,85.5,51.764705882352935,71.69811320754717,73.52941176470588,58.82352941176471,85.5,51.764705882352935,0.4,0.2,0.8333333333333334,0.0,0.0,0.0,0.0,10.616605724551412,3.422601499192566,40.37370258207462,2.621457897436518,0.0,0.0,,,,,,,,,,,,,,
Wallasey College of Further Education,University of Westminster - Formally Harrow College of Higher Education,0,85.5,55.55555555555556,70.17543859649123,76.92307692307692,55.55555555555556,85.5,55.55555555555556,0.6296296296296297,0.3333333333333333,0.8571428571428571,0.0,0.0,0.0,0.0,11.501133129062485,2.881040507092859,62.03053846151203,3.009492430657527,1.0,0.0,,,,,,,,,,,,,,
ISCAE - Institut Supérieur de Commerce et d'Administration,Institut Supérieur d'Electronique,0,85.5,57.14285714285714,70.58823529411765,69.6969696969697,57.14285714285714,85.5,57.14285714285714,0.5494505494505495,0.45454545454545453,0.7368421052631579,1.0,0.0,0.0,0.0,21.05121195382288,5.925673552050108,48.151139534064946,4.393074040189173,1.0,0.0,,,,,,,,,,,,,,
State University of New York Schenectady County Community College,City University of New York - Data Science,0,85.5,69.1588785046729,69.1588785046729,77.92207792207793,57.94392523364487,85.5,69.1588785046729,0.42990654205607476,0.058823529411764705,0.7727272727272727,1.0,0.0,0.0,0.0,17.299110829250072,2.881040507092859,49.02066304341644,3.422601499192566,0.0,0.0,,,,,,,,,,,,,,
"University of Social Sciences & Humanities, Ho Chi Minh City, Vietnam",Ho Chi Minh Technology University,0,85.5,52.94117647058824,80.0,58.62068965517242,33.333333333333336,85.5,52.94117647058824,0.7058823529411765,0.375,0.75,1.0,0.0,0.0,0.0,29.581601501449544,3.009492430657527,44.38471770694677,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
University of Pennsylvania CPE,"Indiana University of Pennsylvania, Municipal Police Officers Academy",0,85.5,54.54545454545454,60.46511627906977,90.0,56.56565656565656,85.5,54.54545454545454,0.7878787878787878,0.3333333333333333,0.8421052631578947,1.0,0.0,0.0,0.0,13.384683044603529,2.881040507092859,47.15985172097481,4.399263829219342,1.0,0.0,,,,,,,,,,,,,,
"Institute of International Relations, Kiev National Taras Schevchenko University",Noida International University,0,85.5,52.727272727272734,88.88888888888889,63.33333333333333,47.27272727272728,85.5,52.727272727272734,0.9090909090909091,0.5,0.6842105263157895,1.0,0.0,0.0,0.0,8.192620449531677,3.009492430657527,62.56273711088135,2.881040507092859,1.0,0.0,,,,,,,,,,,,,,
